"","ids","clsids","schids","ctyids","frame","subsample","sweight","fall","grade9","stcog","cog3pl","tr_chn","tr_mat","tr_eng","stdchn","stdmat","stdeng","a01","a02a","a02b","a03","a04","a05","a06","a07","a08","a09","a09a","a10","a11","a1201","a1202","a1203","a1204","a1205","a1206","a1207","a13","a14","a15","a15a","a15b","a16","a17","a1801","a1802","a1803","a1804","a1805","b01","b0201","b0202","b0203","b0204","b03","b0401","b0402","b0403","b0404","b0405","b0406","b0501","b0502","b0503","b0504","b06","b07","b08a","b08b","b09","b1001","b1002","b1003","b11","b12","b13","b14a1","b14a2","b14b1","b14b2","b15a1","b15a2","b15b1","b15b2","b15c1","b15c2","b15d1","b15d2","b15e1","b15e2","b15f1","b15f2","b15g1","b15g2","b16a1","b16a2","b16b1","b16b2","b16c1","b16c2","b16d1","b16d2","b16e1","b16e2","b16f1","b16f2","b16g1","b16g2","b1701","b1702","b18a","b18b","b1900","b1901","b1902","b1903","b1904","b1905","b1906","b1907","b1908","b1909","b1910","b1911","b2000","b2001","b2002","b2003","b2004","b2005","b2006","b2007","b2101","b2102","b2103","b2104","b2105","b2106","b2201","b2202","b2301","b2302","b2303","b2304","b2305","b2306","b2307","b2308","b24a1","b24b1","b24a2","b24b2","b24a3","b24b3","b24a4","b24b4","b24a5","b24b5","b2501","b2502","b2601","b2602","b2603","b27","b2801","b2802","b2803","b2804","b2805","b2806","b29","b30","b31","b32","b33","b34","b35","c01","c01a","c02","c03","c04","c05","c06","c07","c07a","c08","c09","c1001","c1002","c1003","c1101","c1102","c1103","c12","c1301","c1302","c1303","c1304","c1305","c1306","c1307","c1308","c1309","c14","c15","c16","c1701","c1702","c1703","c1704","c1705","c1706","c1707","c1708","c1709","c1710","c1711","c1712","c18","c19","c20b1","c20c1","c20d1","c20e1","c20b2","c20c2","c20d2","c20e2","c20b3","c20c3","c20d3","c20e3","c20b4","c20c4","c20d4","c20e4","c20b5","c20c5","c20d5","c20e5","c2101","c2102","c2103","c2104","c2105","c2106","c2107","c2108","c2109","c2110","c22","c23","c24","c25","c26a1","c26b1","c26a2","c26b2","c26a3","c26b3","c26a4","c26b4","c27","c28a1","c28b1","c28a2","c28b2","c28a3","c28b3","c28a4","c28b4","c29","c3000","c3001","c3002","c3003","c31","c32","c33","stsex","stsexflag","sthkplace","sthktype","stmigrant","stlb_4c","stlb_2c","st0","stbrd","steco_5c","steco_3c","stonly","stsib","stsibrank","stmedu","stfedu","stprhedu","stfdrunk","stprfight","stprrel","random_even_placement"
"2620",14068,327,85,22,1,1,2440.42553710938,0,0,7,-0.832655012607574,79,67,90,79.1439743041992,69.1499938964844,76.3049545288086,1,2001,3,8,NA,1,2,2,1,2,42.0999984741211,2,3,4,3,2,3,3,2,4,165,98,1,"200","100",2,5,2,1,2,1,2,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,1,4,5,9,4,NA,1,1,2,1,4,2,3,NA,4,NA,2,NA,NA,0,2,NA,1,NA,NA,30,NA,30,NA,30,2,NA,NA,0,1,NA,1,30,2,NA,2,NA,1,NA,2,3,8,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,3,2,3,3,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,2,6,4,5,6,3,3,5,2,9,4,1,2,3,1,4,7,0,0,0,0,1,3,25,1,4,4,3,3,3,2,3,3,4,4,3,4,3,3,3,3,1,2,1,1,1,1,3,1,3,3,2,2,3,2,1,2,30,1,1,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,3,3,3,1,1,1,1,1,1,1,9,1,2,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,2,1,3,4,5,5,1,1,2,1
"2621",14069,327,85,22,1,1,2454.18798828125,0,0,9,-0.561281025409698,86,99,114,82.0645980834961,79.8277969360352,83.3430480957031,2,2001,4,6,1,1,2,0,1,2,0,3,2,1,3,3,3,3,3,4,160,98,2,"","",2,4,1,1,2,1,2,2,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,2,4,9,4,2,1,1,2,1,3,1,3,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,2,3,2,2,3,3,3,2,2,2,1,2,1,2,2,2,2,3,3,1,1,1,3,6,2,5,2,2,2,5,4,7,3,11,6,3,1,3,6,0,0,0,0,1,3,5,2,3,3,3,2,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,3,3,3,3,3,2,2,5,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,3,1,1,1,1,1,1,1,7,9,5,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,2,1,2,1,1,2,4,4,1,1,2,1
"2622",14070,327,85,22,1,1,2440.42553710938,0,0,9,-0.200073003768921,86,103,111,82.0645980834961,81.1625213623047,82.4632873535156,1,2001,4,1,2,1,2,11,1,3,0,1,3,1,1,1,1,1,1,1,167,106,2,"","",2,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,6,8,7,1,3,1,1,1,1,5,0,2,0,1,30,0,45,0,0,2,0,1,30,0,45,4,0,1,0,0,0,0,0,0,0,4,30,3,30,4,30,0,0,2,2,6,15,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,NA,2,NA,2,NA,2,NA,2,NA,3,3,1,1,1,2,6,6,6,6,6,6,5,4,9,1,1,6,4,1,3,7,0,1,0,2,1,4,29,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,1,1,1,1,1,1,4,4,4,4,4,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,9,1,5,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,1,NA,NA,6,8,8,1,1,1,1
"2623",14071,327,85,22,1,1,2440.42553710938,0,0,11,0.525466978549957,75,95,103,77.4750442504883,78.4930725097656,80.1172561645508,1,2001,8,1,1,1,2,10,1,2,5.90000009536743,2,3,4,4,4,4,4,4,3,165,110,1,"125","125",2,5,1,1,1,2,1,2,0,0,1,0,3,1,1,1,0,1,0,1,1,1,1,4,7,1,1,3,1,1,2,1,5,0,2,30,3,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,30,0,30,1,1,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,2,3,2,3,2,2,3,3,2,2,1,1,1,1,1,1,1,1,3,3,1,2,1,3,5,1,1,1,1,3,5,1,9,2,4,4,4,1,2,6,0,0,0,1,1,3,15,1,2,1,2,1,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,4,4,3,4,1,1,2,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,9,4,4,4,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,2,1,3,4,7,7,1,1,2,1
"2624",14072,327,85,22,1,1,2440.42553710938,0,0,8,-0.541018009185791,72,101,91,76.2233505249023,80.4951629638672,76.5982055664062,1,1998,10,1,2,1,3,10,1,2,0,2,1,4,4,4,3,4,3,4,160,90,3,"","",2,5,1,1,1,1,1,2,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,1,1,6,9,9,1,1,1,2,1,3,0,23,59,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,3,3,3,1,2,4,2,NA,NA,NA,NA,NA,NA,5,1,9,1,10,5,4,1,4,6,0,2,0,1,1,3,1,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,4,1,4,4,4,4,4,1,1,2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,9,3,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,2,1,1,1,6,6,1,1,2,1
"2625",14073,327,85,22,1,1,2454.18798828125,0,0,16,1.52564096450806,96,96,116,86.2369232177734,78.8267517089844,83.9295501708984,2,2001,2,1,1,1,3,0,1,2,5.80000019073486,3,3,3,3,3,3,3,3,3,152,86,3,"","",2,4,2,2,2,2,2,2,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,6,6,6,6,3,2,1,2,1,4,2,2,0,2,30,2,30,0,0,0,0,0,0,0,0,0,0,0,30,2,30,0,0,1,30,1,30,1,30,2,0,0,30,2,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,1,2,1,1,6,1,6,2,2,2,4,1,9,2,9,4,3,1,3,6,0,0,0,0,1,1,NA,1,2,4,4,2,4,4,4,3,3,3,2,2,2,3,3,3,1,1,1,1,1,1,3,1,3,3,4,3,3,1,1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,3,2,3,1,1,1,1,1,1,1,9,9,4,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,2,1,3,6,6,6,2,1,2,1
"2626",14074,327,85,22,1,1,2454.18798828125,0,0,12,0.564060986042023,74,96,93,77.0578155517578,78.8267517089844,77.1847152709961,2,2001,12,1,2,1,NA,6,1,2,NA,3,3,4,3,2,3,4,2,4,160,114,2,"","",2,3,2,2,2,1,1,2,NA,1,NA,NA,2,1,1,1,0,0,0,0,0,0,1,4,7,7,4,3,2,1,2,1,3,2,3,0,7,0,NA,NA,NA,NA,NA,10,NA,30,NA,NA,1,0,1,0,2,0,4,0,1,0,1,0,2,0,1,0,3,0,4,4,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,2,2,3,3,2,2,3,3,3,1,3,1,3,1,3,1,3,1,3,2,1,1,2,1,6,4,4,4,1,2,5,2,7,4,10,5,4,1,3,6,0,0,0,3,1,3,25,2,3,3,3,2,2,2,3,2,4,4,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,3,4,4,3,3,2,2,4,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,3,3,3,1,1,1,1,1,2,1,8,6,3,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,2,1,1,4,7,7,2,1,2,1
"2627",14075,327,85,22,1,1,2440.42553710938,0,0,9,-0.632963001728058,84,99,116,81.2301330566406,79.8277969360352,83.9295501708984,1,2001,4,1,1,NA,3,0,1,2,0,2,3,4,4,4,4,4,2,4,160,90,2,"","",2,4,1,1,1,1,1,2,0,0,1,0,NA,1,1,0,1,1,0,0,0,1,0,3,6,10,7,3,2,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0,1,1,7,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,3,3,3,3,3,1,3,2,3,1,1,1,1,1,1,1,3,1,3,2,1,2,1,2,6,1,6,1,1,1,4,2,6,2,11,3,2,1,3,6,0,0,0,0,1,3,10,2,2,3,4,2,3,4,4,3,2,4,2,2,3,2,2,2,2,2,2,1,1,1,2,2,4,4,4,1,3,1,1,2,10,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,6,6,3,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,2,1,3,3,6,6,2,1,1,1
"2628",14076,327,85,22,1,1,2440.42553710938,0,0,5,-1.37592303752899,78,102,98,78.7267379760742,80.8288421630859,78.6509857177734,1,2000,6,1,2,2,3,5,1,1,0,2,3,2,3,1,3,2,1,4,165,90,3,"","",2,3,1,1,5,4,2,2,NA,2,NA,NA,2,1,1,1,0,0,0,0,0,0,1,6,3,5,2,3,1,1,2,1,2,2,2,20,24,30,1,0,2,0,3,0,0,0,12,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,12,0,1,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,3,2,3,1,2,1,1,2,3,1,1,2,3,3,1,1,2,2,3,2,3,1,2,4,NA,6,4,6,6,1,3,4,2,9,4,1,3,3,2,NA,8,0,0,0,0,1,3,8,1,4,4,4,2,3,3,3,2,3,4,1,2,3,2,1,4,1,2,1,3,2,2,4,4,4,1,3,3,1,NA,2,2,8,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,3,3,2,1,3,2,3,1,1,7,1,3,3,2,2,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,3,1,0,1,0,2,1,2,2,1,6,3,6,1,1,2,1
"2629",14077,327,85,22,1,1,2440.42553710938,0,0,14,0.880371987819672,68,100,106,74.5544204711914,80.1614837646484,80.9970169067383,1,NA,2,1,1,1,3,NA,1,NA,0,1,3,4,2,2,2,2,3,4,158,120,1,"5.0","5.1",2,3,3,2,2,3,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,3,7,10,10,3,1,1,2,1,2,2,0,0,0,0,3,0,1,30,0,0,1,30,2,0,4,0,0,40,6,0,0,0,2,0,1,30,1,30,9,30,0,40,1,5,7,30,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,1,1,6,1,6,1,1,4,5,2,10,3,2,2,4,1,3,6,0,0,0,0,1,3,13,NA,4,4,4,2,2,3,3,4,4,4,3,3,3,4,4,4,2,2,2,2,1,3,2,1,4,2,1,1,4,1,1,2,80,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,3,1,1,1,1,1,1,1,8,2,2,4,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,2,1,1,NA,NA,3,7,7,1,1,2,1
"2630",14078,327,85,22,1,1,2454.18798828125,0,0,8,-0.520919978618622,73,90,108,76.6405792236328,76.8246688842773,81.5835189819336,2,2001,7,1,NA,1,3,0,1,NA,0,2,3,4,4,4,3,3,3,4,152,81,1,"4.1","4.2",2,5,2,3,2,3,1,2,NA,NA,1,NA,1,1,1,1,0,0,0,0,0,0,1,3,4,10,4,3,2,1,2,1,5,2,1,0,2,0,0,30,0,0,2,0,0,20,0,10,1,0,1,25,0,0,0,0,3,0,0,20,0,0,2,30,1,30,NA,NA,8,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2,2,3,3,3,3,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,6,6,6,6,6,6,3,2,6,3,1,4,3,1,3,6,0,0,0,0,1,3,20,1,3,4,4,1,2,3,2,4,3,4,4,4,4,4,4,4,2,1,2,1,1,1,1,1,2,3,1,1,1,2,3,2,10,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,4,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,2,1,3,3,4,4,2,1,2,1
"2631",14079,327,85,22,1,1,2454.18798828125,0,0,10,-0.491138994693756,83,103,102,80.8129043579102,81.1625213623047,79.8239974975586,2,2001,4,1,1,1,1,0,1,NA,0,3,6,3,3,3,2,2,3,4,161,80,2,"","",2,3,3,2,4,2,3,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,0,3,3,10,10,3,1,1,2,2,1,2,3,0,3,0,3,0,0,0,0,40,0,30,0,0,0,0,0,10,3,0,2,0,0,0,0,30,0,30,1,0,0,30,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,5,1,NA,3,6,4,5,1,1,5,1,7,3,11,6,3,1,5,7,0,0,0,1,1,3,17,2,4,2,3,2,3,2,4,4,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,4,3,4,1,3,2,3,2,2,1,1,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,1,1,1,1,1,1,9,1,4,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,4,1,8,0,1,1,1,NA,NA,3,3,3,1,1,2,1
"2632",14080,327,85,22,1,1,2440.42553710938,0,0,9,0.250209003686905,82,99,106,80.3956680297852,79.8277969360352,80.9970169067383,1,2001,1,1,2,2,3,0,1,1,0,3,2,2,3,4,3,3,3,4,158,61,1,"150","150",1,3,3,2,3,1,3,2,1,NA,1,NA,2,1,1,1,0,0,0,0,0,0,1,2,3,8,6,2,1,1,2,1,2,2,2,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,3,0,0,0,0,0,1,0,2,0,3,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,2,3,2,3,3,3,2,NA,3,NA,3,NA,2,NA,2,NA,3,3,1,2,1,2,6,3,5,4,1,2,5,2,6,2,11,3,3,1,4,7,0,0,0,0,2,NA,15,1,2,2,1,2,3,3,3,4,4,3,2,2,3,2,2,2,1,1,1,1,1,2,2,2,3,3,4,2,4,1,1,2,4,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,7,5,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,1,0,1,0,2,1,2,2,3,2,3,3,1,1,2,1
"2633",14081,327,85,22,1,1,2454.18798828125,0,0,7,-1.24414396286011,81,57,95,79.9784393310547,65.8131713867188,77.7712249755859,2,1999,12,1,1,1,2,0,1,NA,0,1,3,2,4,4,2,2,2,4,147,NA,2,"","",2,4,2,1,3,1,3,2,1,NA,NA,NA,2,1,1,1,0,0,0,NA,NA,NA,NA,3,2,6,9,3,2,1,2,1,3,2,2,NA,3,NA,2,NA,0,0,NA,30,NA,0,3,NA,2,NA,NA,30,2,NA,0,0,0,0,0,0,2,30,1,NA,0,0,3,2,9,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,1,2,1,1,1,1,3,2,3,1,1,2,1,1,1,1,2,2,3,2,2,1,2,1,2,6,5,5,2,5,2,4,3,6,4,9,6,2,1,2,6,0,0,0,1,1,3,32,1,2,4,2,1,2,2,4,4,4,4,1,1,4,1,1,1,1,2,2,1,1,1,1,1,4,3,3,2,3,1,1,2,NA,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,6,6,3,3,2,2,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,1,0,1,0,3,2,2,1,3,3,2,3,2,1,2,1
"2634",14082,327,85,22,1,1,2454.18798828125,0,0,11,-0.0511449985206127,78,88,91,78.7267379760742,76.1573028564453,76.5982055664062,2,2000,12,1,2,2,1,1,1,NA,0,3,3,3,2,2,2,2,3,4,156,84,3,"","",2,NA,1,1,2,1,2,2,NA,1,NA,NA,2,1,1,1,0,1,0,0,0,0,1,3,3,9,10,3,NA,NA,2,1,3,2,1,30,2,0,2,0,0,0,0,0,0,30,1,0,1,0,0,30,1,30,0,0,0,0,0,40,1,0,1,0,0,30,1,4,8,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,2,3,2,2,2,2,3,3,3,3,2,1,1,1,2,2,1,1,3,3,1,2,1,1,6,1,6,4,1,3,5,3,6,3,5,3,3,1,2,6,0,1,0,1,1,3,29,1,2,NA,1,1,3,2,3,3,4,2,2,2,4,1,2,2,1,2,1,1,1,2,2,1,2,2,3,2,1,1,1,2,6,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,1,1,1,1,1,1,1,6,5,3,3,2,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,1,0,5,0,3,2,2,1,1,3,3,3,NA,NA,2,1
"2635",14083,327,85,22,1,1,2440.42553710938,0,0,16,0.902872979640961,67,95,95,74.1371841430664,78.4930725097656,77.7712249755859,1,2000,12,1,1,1,2,0,1,2,0,2,4,3,3,3,4,4,2,4,173,108,3,"","",2,4,1,2,1,1,1,2,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,1,6,7,9,4,1,2,2,1,4,2,1,0,2,0,0,30,2,0,0,0,0,30,1,0,0,0,1,0,0,30,2,0,0,0,0,30,3,0,3,0,1,0,1,3,8,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,3,2,3,2,3,2,2,1,2,3,1,2,2,3,1,1,1,1,2,3,1,1,1,1,6,1,6,3,1,2,3,2,7,2,3,3,3,1,NA,5,0,0,0,1,1,3,32,2,4,2,2,2,3,3,4,3,3,3,2,2,2,3,2,2,1,1,1,2,1,2,2,2,4,3,4,3,4,1,1,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,1,1,1,2,1,7,3,3,4,2,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,2,2,3,1,6,6,1,2,2,1
"2636",14084,327,85,22,1,1,2454.18798828125,0,0,14,0.63333398103714,83,104,107,80.8129043579102,81.496208190918,81.2902679443359,2,2001,7,1,2,1,3,0,1,2,0,2,3,4,4,3,4,3,4,3,156,92,1,"4.9","4.8",2,5,2,2,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,6,7,1,7,3,1,1,2,1,5,2,2,0,2,30,0,0,0,0,1,0,2,0,0,30,0,0,1,0,0,0,0,0,2,30,1,30,2,0,2,30,1,0,2,5,7,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,2,4,2,2,3,3,2,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,1,2,1,1,6,5,6,5,2,3,4,1,7,1,4,3,4,1,3,6,0,0,0,0,1,3,5,2,4,4,4,3,3,3,4,4,4,4,3,2,3,3,2,2,2,2,2,1,1,1,4,NA,3,4,4,3,4,1,1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,3,2,3,1,1,1,1,1,1,1,7,4,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,2,1,1,NA,NA,6,7,7,1,1,2,1
"2637",14085,327,85,22,1,1,2440.42553710938,0,0,8,-1.18367600440979,58,73,65,70.3820953369141,71.1520767211914,68.9736099243164,1,2001,5,1,1,1,NA,0,1,1,0,2,3,4,4,4,2,2,3,2,152,94,2,"","",2,3,4,4,4,3,3,1,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,1,0,0,3,4,10,10,3,2,1,1,1,2,2,1,30,1,0,0,45,2,0,0,0,0,30,1,0,2,0,0,40,0,0,2,0,0,0,0,10,1,0,2,0,1,0,4,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,2,3,3,3,3,3,2,2,1,3,1,1,1,1,1,1,1,2,2,5,5,5,1,6,6,6,6,4,5,5,3,6,4,2,3,3,1,4,6,0,0,0,0,1,3,27,1,3,2,1,1,1,1,1,3,3,3,2,2,2,2,2,2,NA,NA,NA,1,1,4,1,3,2,3,1,3,3,2,1,2,NA,1,1,2,2,1,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,3,3,3,3,3,6,2,2,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,1,NA,NA,3,4,4,2,1,1,1
"2638",14086,327,85,22,1,1,2454.18798828125,0,0,17,1.7036520242691,94,109,117,85.402458190918,83.1646118164062,84.2228088378906,2,2001,3,1,2,1,3,6,1,NA,0,2,3,4,4,4,3,3,3,4,154,104,2,"","",2,3,1,1,1,1,2,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,6,8,7,6,3,1,1,2,1,3,0,3,0,5,0,3,0,0,0,0,40,0,30,0,30,0,0,0,20,1,0,2,0,1,0,2,0,1,0,0,0,2,0,1,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,3,2,3,2,3,3,2,2,3,3,2,3,2,2,3,2,1,1,1,1,2,3,1,1,1,NA,6,6,6,6,1,1,4,1,7,3,2,3,3,1,3,6,0,0,0,0,1,3,5,1,4,2,2,3,3,3,5,4,4,4,3,2,2,3,2,2,2,1,1,1,1,1,3,2,4,4,4,2,2,1,1,2,8,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,2,1,7,5,3,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,2,1,1,6,8,8,1,1,2,1
